rashod_name,year,y1,id,building_year,object_square,building_square,balance,revaluation,depreciation,residual_value,technical_condition,quarter,otdel,city
27751,2017,-32.99,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,2,28240,5412
27751,2017,-32.99,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,3,28240,5412
27751,2017,-32.99,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,4,28240,5412
27751,2017,-78.34,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,1,28240,5412
27751,2017,-78.34,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,2,28240,5412
27751,2017,-78.34,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,3,28240,5412
27751,2017,-78.34,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,4,28240,5412
27751,2017,-1.55,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,1,28240,5412
27751,2017,-1.55,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,2,28240,5412
27751,2017,-1.55,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,3,28240,5412
27751,2017,-1.55,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,4,28240,5412
27751,2017,1120.32,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,1,28240,5412
27751,2017,1120.32,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,2,28240,5412
27751,2017,1120.32,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,3,28240,5412
27751,2017,1120.32,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,4,28240,5412
27751,2017,1069.22,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,1,28240,5412
27751,2017,1069.22,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,2,28240,5412
27751,2017,1069.22,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,3,28240,5412
27751,2017,1069.22,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,4,28240,5412
27751,2017,912.46,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,1,28240,5412
27751,2017,912.46,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,2,28240,5412
27751,2017,912.46,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,3,28240,5412
27751,2017,912.46,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,4,28240,5412
27751,2017,1042.47,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,1,28240,5412
27751,2017,1042.47,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,2,28240,5412
27751,2017,1042.47,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,3,28240,5412
27751,2017,1042.47,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,4,28240,5412
27751,2017,1016.52,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,1,28240,5412
27751,2017,1016.52,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,2,28240,5412
27751,2017,1016.52,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,3,28240,5412
27751,2017,1016.52,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,4,28240,5412
27751,2017,-37.45,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,1,28240,5412
27751,2017,-37.45,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,2,28240,5412
27751,2017,-37.45,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,3,28240,5412
27751,2017,-37.45,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,4,28240,5412
27751,2017,1069.22,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,1,28240,5412
27751,2017,1069.22,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,2,28240,5412
27751,2017,1069.22,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,3,28240,5412
27751,2017,1069.22,22,1909,2751.8,2751.8,4445504.13,0.0,4445504.13,0.0,29480,4,28240,5412
27732,2016,22380.26,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,1,28240,5412
27732,2016,22380.26,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,2,28240,5412
27732,2016,22380.26,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,3,28240,5412
27732,2016,22380.26,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,4,28240,5412
27732,2016,4769.16,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,1,28240,5412
27732,2016,4769.16,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,2,28240,5412
27732,2016,4769.16,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,3,28240,5412
27732,2016,4769.16,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,4,28240,5412
27732,2016,3179.44,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,1,28240,5412
27732,2016,3179.44,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,2,28240,5412
27732,2016,3179.44,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,3,28240,5412
27732,2016,3179.44,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,4,28240,5412
27732,2016,3179.44,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,1,28240,5412
27732,2016,3179.44,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,2,28240,5412
27732,2016,3179.44,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,3,28240,5412
27732,2016,3179.44,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,4,28240,5412
27732,2016,1589.72,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,1,28240,5412
27732,2016,1589.72,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,2,28240,5412
27732,2016,1589.72,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,3,28240,5412
27732,2016,1589.72,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,4,28240,5412
27732,2016,1610.42,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,1,28240,5412
27732,2016,1610.42,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,2,28240,5412
27732,2016,1610.42,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,3,28240,5412
27732,2016,1610.42,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,4,28240,5412
27732,2016,3220.83,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,1,28240,5412
27732,2016,3220.83,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,2,28240,5412
27732,2016,3220.83,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,3,28240,5412
27732,2016,3220.83,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,4,28240,5412
27732,2016,4831.25,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,1,28240,5412
27732,2016,4831.25,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,2,28240,5412
27732,2016,4831.25,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,3,28240,5412
27732,2016,4831.25,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,4,28240,5412
27732,2017,6892.59,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,1,28240,5412
27732,2017,6892.59,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,2,28240,5412
27732,2017,6892.59,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,3,28240,5412
27732,2017,6892.59,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,4,28240,5412
27732,2017,1610.42,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,1,28240,5412
27732,2017,1610.42,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,2,28240,5412
27732,2017,1610.42,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,3,28240,5412
27732,2017,1610.42,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,4,28240,5412
27732,2017,1610.42,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,1,28240,5412
27732,2017,1610.42,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,2,28240,5412
27732,2017,1610.42,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,3,28240,5412
27732,2017,1610.42,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,4,28240,5412
27732,2017,450.92,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,1,28240,5412
27732,2017,450.92,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,2,28240,5412
27732,2017,450.92,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,3,28240,5412
27732,2017,450.92,23,1909,133.5,133.5,23767968.325480632,0.0,0.0,0.0,29480,4,28240,5412
27751,2016,6663.37,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,6663.37,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,6663.37,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,6663.37,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,344.61,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,344.61,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,344.61,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,344.61,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,787.67,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,787.67,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,787.67,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,787.67,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,664.6,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,664.6,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,664.6,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,664.6,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,664.6,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,664.6,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,664.6,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,664.6,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,270.76,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,270.76,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,270.76,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,270.76,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,689.21,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,689.21,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,689.21,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,689.21,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,541.2,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,541.2,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,541.2,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,541.2,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,670.05,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,670.05,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,670.05,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,670.05,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,-31.02,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,-31.02,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,-31.02,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,-31.02,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,489.66,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,489.66,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,489.66,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,489.66,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,566.96,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,566.96,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,566.96,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,566.96,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,489.65,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,489.65,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,489.65,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,489.65,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,515.42,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,515.42,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,515.42,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,515.42,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,4495.84,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,4495.84,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,4495.84,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,4495.84,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,221.53,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,221.53,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,221.53,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,221.53,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,516.91,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,516.91,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,516.91,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,516.91,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,443.07,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,443.07,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,443.07,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,443.07,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,-8.86,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,-8.86,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,-8.86,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,-8.86,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,-1.97,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,-1.97,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,-1.97,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,-1.97,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,443.07,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,443.07,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,443.07,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,443.07,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,172.3,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,172.3,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,172.3,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,172.3,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,467.68,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,467.68,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,467.68,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,467.68,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,360.8,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,360.8,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,360.8,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,360.8,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,463.88,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,463.88,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,463.88,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,463.88,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,335.03,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,335.03,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,335.03,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,335.03,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,386.57,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,386.57,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,386.57,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,386.57,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,360.8,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,360.8,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,360.8,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,360.8,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27751,2016,335.03,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27751,2016,335.03,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27751,2016,335.03,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27751,2016,335.03,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27732,2016,241137.69,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27732,2016,241137.69,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27732,2016,241137.69,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27732,2016,241137.69,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27732,2016,46101.87,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27732,2016,46101.87,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27732,2016,46101.87,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27732,2016,46101.87,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27732,2016,38153.27,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27732,2016,38153.27,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27732,2016,38153.27,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27732,2016,38153.27,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27732,2016,31794.43,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27732,2016,31794.43,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27732,2016,31794.43,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27732,2016,31794.43,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27732,2016,-250.07,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27732,2016,-250.07,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27732,2016,-250.07,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27732,2016,-250.07,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27732,2016,-67.35,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27732,2016,-67.35,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27732,2016,-67.35,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27732,2016,-67.35,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27732,2016,14307.47,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27732,2016,14307.47,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27732,2016,14307.47,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27732,2016,14307.47,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27732,2016,1589.72,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27732,2016,1589.72,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27732,2016,1589.72,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27732,2016,1589.72,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27732,2016,1610.42,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27732,2016,1610.42,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27732,2016,1610.42,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
27732,2016,1610.42,24,1993,973.6,973.6,12267276.41,4351350.84,2227300.95,10039975.46,29480,4,28240,5412
27732,2016,1610.42,24,1993,973.6,973.6,12267276.41,4351350.84,2107659.84,10159616.57,29480,1,28240,5412
27732,2016,1610.42,24,1993,973.6,973.6,12267276.41,4351350.84,2147540.19,10119736.22,29480,2,28240,5412
27732,2016,1610.42,24,1993,973.6,973.6,12267276.41,4351350.84,2187420.54,10079855.87,29480,3,28240,5412
